Cloudflare IP Optimizer — 完整测试结果
测试时间: 2026-06-14 09:19:38
成功: 2545 / 失败: 5585 / 总计: 8130

======================================================================
IP                                               延迟   Colo   Loc     状态码
172.68.134.91                              HTTP 0
172.69.48.207                              HTTP 0
172.70.63.205                              HTTP 0
172.71.157.42                              HTTP 0
104.22.96.203                              HTTP 0
104.22.114.84                              HTTP 0
104.23.24.23                               HTTP 0
104.23.42.161                              HTTP 0
104.23.56.14                               HTTP 0
104.27.189.145                             HTTP 0
141.101.84.234                             HTTP 0
162.158.40.206                             HTTP 0
162.158.173.31                             HTTP 0
162.159.188.12                             HTTP 0
162.159.185.239                            HTTP 0
172.64.172.79                              HTTP 0
172.64.202.80                              HTTP 0
172.65.188.135                             HTTP 0
172.68.43.166                              HTTP 0
172.69.70.243                              HTTP 0
172.69.80.47                               HTTP 0
172.70.43.215                              HTTP 0
172.70.45.72                               HTTP 0
172.71.14.222                              HTTP 0
172.71.155.208                             HTTP 0
190.93.241.67                              HTTP 0
154.84.20.111                              HTTP 0
8.27.66.112                                HTTP 0
8.42.164.141                               HTTP 0
104.20.116.104                             HTTP 0
104.20.133.248                             HTTP 0
104.22.231.210                             HTTP 0
